Strain,Ev,Acc,Rep,Week,D1Pop,D2Pop,D3Pop,D4Pop,D1FSC,D2FSC,D3FSC,D4FSC,Growth.Rate,Mean.FSC,PE.Count,Chl.a.read,Chl.a.per.cell,FvFm.0,FvFm.PE,P,alpha,beta,E_k,P_I,O2.Count,O2.rate.light,O2.rate.dark,pgO2.cell.hr.light,pgO2.cell.hr.dark,g.sp.acc.bestfit,G_Old,G_O,pgC.cell,pgN.cell,Day1-redF,Day2-redF,Day3-redF,Day4-redF,Fm
1391,24,18,F,110,32457,34492,42494,85474,8153.908219,7567.248339,8316.401457,7441.010165,0.454,7869.642045,85473.84875,3.54,0.207,0.475,0.526,268.6595576,2.139624652,,125.5638728,101.6637154,,,,,,,,,,,4194.887356,3959.190898,4038.219056,4118.497336,6794
1393,24,18,A,110,13321,13036,13259,15722,8161.234399,8352.434317,8650.421815,8918.801989,0.094,8520.72313,13436.65389,1.78,0.662,0.362,0.462,561.9364257,1.410534772,,398.3853762,70.15874675,,,,,,,,,,,7018.599983,7132.523732,7347.26108,7055.989352,2740
1393,24,18,B,110,23667,23798,25514,30968,8184.645213,7982.658819,8205.707872,8307.711215,0.132,8170.18078,15436.68263,2.97,0.962,0.469,0.482,258.676862,1.648329876,,156.9327025,79.73653278,,,,,,,,,,,7278.198345,7269.684118,7434.296648,7672.781228,5332
1393,24,18,C,110,12528,12290,12918,13456,8390.517396,8266.349531,8600.916429,8721.682632,0.045,8494.866497,22778.59846,2.14,0.47,0.362,0.427,187.9845109,1.419367134,,132.4424854,67.77853899,,,,,,,,,,,6743.276263,6944.468197,7997.68713,7760.174702,2660
1393,24,18,D,110,12084,11473,12379,13077,8243.369519,7898.033182,8380.618231,8582.817625,0.065,8276.209639,163233.0533,2.01,0.062,0.347,0.437,168.8406964,1.250020844,,135.0703048,59.79443277,,,,,,,,,,,6514.118415,6775.647716,7007.69706,6955.623325,2199
1393,24,18,E,110,12815,13011,12209,13577,8249.167208,8009.069673,7975.227311,8178.803699,0.021,8103.066973,98480.08091,2,0.102,0.385,0.429,145.1872673,1.14881182,,126.3803739,54.62010725,,,,,,,,,,,6995.418427,7144.696545,7567.090621,7170.806225,2168
1393,24,18,F,110,12933,13312,12209,14069,8250.874866,7792.568539,8138.540591,8318.699813,0.028,8125.170952,30320.17143,1.74,0.287,0.327,0.391,161.8712881,1.089061275,,148.6337747,52.48794124,,,,,,,,,,,6849.83741,6990.461354,7391.694305,7065.471151,2189
2951,24,18,A,110,14207,18156,30627,52537,7003.430812,7871.486879,7884.10192,7133.020709,0.531,7473.01008,52537.09484,2.37,0.226,0.49,0.564,184.9695156,2.234489582,,82.77931436,99.86519648,,,,,,,,,,,3858.233311,3803.938161,3919.426839,3569.915977,3598
2951,24,18,B,110,14904,17842,26632,41422,6794.315537,7283.821004,7327.691381,6603.220853,0.421,7002.262194,41422.08928,2.52,0.304,0.5,0.547,150.2064907,2.524522888,,59.49896173,103.0408751,,,,,,,,,,,3983.76377,3734.851675,3924.434831,3551.145338,2759
2951,24,18,C,110,16281,20012,30472,44344,6523.095686,7040.832723,7134.158171,6664.11911,0.398,6840.551423,44343.8516,2.66,0.3,0.495,0.538,151.805026,2.550969258,,59.5087634,104.126337,,,,,,,,,,,4073.813194,3886.61477,3922.99297,3604.974913,2902
2951,24,18,D,110,26743,31346,43975,68674,6742.674396,7084.674795,7603.71065,7355.127919,0.392,7196.54694,68674.38388,3.14,0.229,0.501,0.541,171.5733439,2.501015704,,68.60146604,106.7803336,,,,,,,,,,,4352.401634,4439.986666,4294.716029,3959.794238,4401
2951,24,18,E,110,36527,40164,58598,73640,6716.015697,7064.878255,7197.731774,6733.823887,0.303,6928.112403,73639.70462,3.04,0.206,0.487,0.533,150.6082975,2.357403539,,63.88736381,98.52978071,,,,,,,,,,,4317.171779,4177.499235,3928.780917,3534.721349,4142
2951,24,18,F,110,30064,36272,50826,71060,6747.454388,7071.166285,7417.805518,7052.424452,0.336,7072.212661,71059.82577,3.1,0.218,0.487,0.544,153.6471617,2.494212373,,61.60147523,103.0219374,,,,,,,,,,,4184.802562,4079.98304,3985.702141,3684.286632,4167
1393,30,18,A,110,7669,6764,6010,6378,7443.693434,7360.921923,7899.46394,8106.633239,0.06,7702.678134,7142.340936,1.05,0.735,0.224,0.412,165.9661451,1.229757303,,134.9584545,58.82094547,,,,,,,,,,,6534.864928,6751.701537,6985.226862,6909.243865,1469
1393,30,18,B,110,9583,8782,7377,8773,8053.367149,7753.552743,8101.334876,8308.133596,0.173,8054.097091,10388.07875,1.2,0.578,0.24,0.374,136.0992983,1.141428626,,119.2359252,53.94588227,,,,,,,,,,,8059.411025,7691.272759,7817.855516,7659.364521,1632
1393,30,18,C,110,10565,10784,10813,10624,7338.329253,7345.48649,7520.434035,7963.314756,0.002,7541.891134,13106.4605,1.45,0.553,0.291,0.389,148.9772089,1.159169457,,128.5206472,55.20119898,,,,,,,,,,,7818.391315,7357.736134,7461.478603,7436.924213,1817
1393,30,18,D,110,16913,17732,18381,22353,7858.415317,7676.546812,7967.737093,8271.584139,0.116,7943.57084,36774.22226,2.45,0.333,0.357,0.454,256.9312508,1.674574583,,153.4307599,80.8855126,,,,,,,,,,,7874.442099,7934.447142,8428.996917,8015.596929,4500
1393,30,18,E,110,8659,7274,7944,8303,7594.57162,7508.180433,7895.305163,8154.2799,0.066,7788.084279,10075.88247,1.49,0.739,0.235,0.4,117.7707093,1.181637148,,99.66740593,54.57828533,,,,,,,,,,,6470.737294,6717.636659,7563.33027,7219.8527,1438
1393,30,18,F,110,7565,6632,6442,7123,6943.46472,6692.493678,7043.374472,7327.049731,0.036,7001.59565,8019.670752,1.44,0.898,0.277,0.38,95.18270568,0.911432872,,104.431943,42.38167897,,,,,,,,,,,7359.173074,7440.884443,8020.998793,7672.525829,1608
2951,30,18,A,110,20432,25105,42349,74235,6979.144727,7881.319352,8600.867952,7601.019147,0.542,7765.587795,74235.28424,3.19,0.215,0.457,0.553,169.1353539,2.218940761,,76.22346522,97.36657636,,,,,,,,,,,3537.33911,3608.309356,3908.566175,3875.529217,4370
2951,30,18,B,110,22319,25415,42732,65918,6727.965701,7602.602531,7992.313375,7063.091841,0.477,7346.493362,65918.2892,2.92,0.221,0.46,0.554,164.6425016,2.229510028,,73.84694377,97.07573143,,,,,,,,,,,3755.032251,3670.312393,3843.408255,3824.366608,3482
2951,30,18,C,110,14885,17791,30573,48543,6850.365117,7703.912807,8320.77425,7526.892886,0.502,7600.486265,48542.5799,3.07,0.316,0.431,0.532,170.3746222,1.896526651,,89.83507936,86.11281021,,,,,,,,,,,3989.881556,3827.242411,4090.671126,4002.425012,2877
2951,30,18,D,110,24687,30680,48634,82474,6987.510301,7652.119071,7801.354375,7297.4593,0.494,7434.610762,82473.79205,3.67,0.222,0.475,0.543,148.4975507,2.27468622,,65.28265276,95.71249126,,,,,,,,,,,3943.718746,3865.093574,3854.368542,3834.012604,3979
2951,30,18,E,110,21226,27549,43350,71379,7163.919902,8008.371287,8175.401946,7485.095571,0.476,7708.197177,71378.79544,3.39,0.237,0.431,0.54,166.2465622,2.361109672,,70.4103516,101.5357307,,,,,,,,,,,4206.394066,4012.311844,4082.007767,4014.580297,3747
2951,30,18,F,110,15565,19292,32751,60700,6584.937798,7886.670186,8352.211168,7644.591784,0.573,7617.102734,60699.57955,3.51,0.289,0.437,0.542,150.6883242,1.942117751,,77.58969516,85.57567284,,,,,,,,,,,3957.887918,3856.267518,4061.747002,4039.009455,3085
1391,18,24,A,110,25582,31696,55395,100391,8818.251241,9166.72114,8268.810286,6935.210138,0.576,8297.248201,105648.731,3.99,0.189,0.514,0.531,152.8701529,1.661506917,,92.0069314,75.7602276,,,,,,,,,,,4982.720202,5338.767729,5480.28432,5391.677017,6681
1391,18,24,B,110,17440,22923,38151,74947,8623.571127,9154.250175,7971.392488,6909.34514,0.592,8164.639733,108042.141,3.08,0.143,0.496,0.509,155.7452315,1.55157131,,100.3790355,71.7410868,,,,,,,,,,,4986.93774,5364.023314,5368.637893,5430.204527,4531
1391,18,24,C,110,20157,29519,55095,105818,9616.181548,9880.26183,8588.5214,7249.757421,0.638,8833.68055,134461.403,5.1,0.19,0.52,0.53,169.5491073,1.53632376,,110.3602715,71.95874033,,,,,,,,,,,6010.76586,6411.187264,6682.765779,6795.16764,9046
1391,18,24,D,110,24346,30254,47373,84564,8860.923654,9550.999099,8812.835207,7427.186011,0.514,8662.985993,94700.7894,3.92,0.207,0.498,0.534,170.5573836,0.946795954,,180.1416481,46.16045339,,,,,,,,,,,4752.251187,5085.705173,5433.691361,5430.961737,6839
1391,18,24,E,110,19628,25687,43708,86142,10109.72472,10356.21177,9020.812187,7583.240911,0.605,9267.497397,112364.968,4.35,0.194,0.511,0.525,151.6178112,1.338540208,,113.2710174,62.89411711,,,,,,,,,,,5616.233489,6109.355027,6478.362882,6595.527443,6711
1391,18,24,F,110,20722,23913,34586,58939,10102.10269,10026.87275,9285.965002,8243.419597,0.451,9414.59001,161598.704,2.95,0.091,0.499,0.499,138.1461739,1.223971638,,112.8671365,57.48635448,,,,,,,,,,,4621.963336,4909.841451,5289.886794,5361.353835,3641
1393,18,24,A,110,14055,19871,26438,40591,7593.197572,7772.357261,7757.3079,7865.54095,0.357,7747.100921,58697.38889,4.94,0.421,0.354,0.45,214.5600429,2.194651458,,97.76497411,101.0704625,,,,,,,,,,,7443.632708,8129.065021,8703.145216,8957.510633,11191
1393,18,24,B,110,20640,26571,32523,48424,7617.118301,7519.120506,7485.098515,7564.917151,0.3,7546.563618,70561.45455,5.06,0.359,0.369,0.451,203.9117376,1.402430374,,145.3988315,67.48222725,,,,,,,,,,,7794.082578,7971.957888,8426.522106,8732.388604,11952
1393,18,24,C,110,20632,27665,33296,43361,7610.126153,7608.888575,7553.262552,7742.078118,0.241,7628.58885,70119.59958,5.08,0.362,0.353,0.439,174.6324243,1.114498807,,156.6914412,53.90755032,,,,,,,,,,,7590.82043,8080.526046,8546.710133,8957.135212,11351
1393,18,24,D,110,18247,24693,31174,48817,7760.082482,7712.137942,7696.848129,7700.120631,0.341,7717.297296,68091.66065,5.41,0.397,0.377,0.445,180.4883208,1.12471918,,160.4741201,54.48415709,,,,,,,,,,,7567.833766,7882.856895,8528.796467,8856.594374,12219
1393,18,24,E,110,15302,19814,23916,38605,7655.527847,7649.009864,7750.742515,7844.863391,0.334,7725.035904,55284.28222,4.91,0.444,0.381,0.444,174.7233613,1.195564679,,146.1429602,57.55008497,,,,,,,,,,,7235.111225,7579.764226,8543.442272,8986.053476,10737
1393,18,24,F,110,16038,22278,28693,43363,7476.254691,7633.903527,7660.420539,7740.097463,0.333,7627.669055,63062.04265,5.52,0.438,0.363,0.438,179.6093581,1.140226795,,157.5207309,55.1707659,,,,,,,,,,,7620.039598,8202.252364,8650.962807,8984.384585,11879
2951,18,24,A,110,11327,24166,35341,44393,7690.955879,6904.235178,5978.760494,5464.9196,0.569,6509.717788,34816.36776,2.27,0.326,,0.507,98.92080777,1.411357323,,70.0891306,60.61771434,,,,,,,,,,,4860.727922,4702.613961,4859.793108,4960.430087,3362
2951,18,24,B,110,9285,15077,17273,25431,7549.944545,6829.048447,5901.541893,5401.219689,0.316,6420.438644,19826.87821,1.33,0.335,0.509,0.512,119.8387083,1.377283619,,87.0109153,62.16742801,,,,,,,,,,,4565.540534,4651.33156,4848.466653,4827.56445,1786
2951,18,24,C,110,9964,15142,15961,18875,7437.200933,6590.43855,5845.737539,5435.554453,0.236,6327.232869,18062.8711,1.26,0.349,0.496,0.488,120.6342224,1.383719934,,87.18109746,62.48114759,,,,,,,,,,,4087.804684,4342.883955,4703.816151,4589.664161,1617
2951,18,24,D,110,7991,12613,14411,14394,7217.819717,6766.511629,5995.365292,5475.307479,0.295,6363.751029,13837.11252,1.06,0.383,0.48,0.451,164.7922452,1.54283881,,106.8110577,71.96083271,,,,,,,,,,,3783.842568,4201.971629,4527.003512,4439.233053,1310
2951,18,24,E,110,13229,21577,28866,39541,7131.001982,6762.897541,5911.407401,5562.183583,0.39,6341.872627,45963.1361,2.08,0.226,0.503,0.519,108.2791908,1.426808697,,75.88907401,62.54225878,,,,,,,,,,,4287.857782,4580.414765,4858.032633,4854.744987,2857
2951,18,24,F,110,12994,29334,43489,52498,8046.480463,7209.869294,6162.866132,5506.852591,0.604,6731.51712,57552.32534,2.25,0.195,0.516,0.517,104.2311476,1.347069784,,77.37620488,59.31814137,,,,,,,,,,,3878.198636,4587.31243,4930.210163,4813.889204,3650
1391,24,24,A,110,17859,21604,35582,70745,8912.661528,9183.625699,8772.79565,7251.296593,0.593,8530.094868,68461.79477,2.81,0.205,0.485,0.537,251.6211761,2.217330703,,113.4793181,104.2086709,,,,,,,,,,,4698.625474,5231.573973,5261.051336,4770.025651,5574
1391,24,24,B,110,14999,17645,28445,49179,7981.779318,8117.123453,7352.796935,6363.290285,0.513,7453.747498,50668.39658,2.65,0.262,0.477,0.529,246.3706027,2.185242486,,112.7429126,102.6208747,,,,,,,,,,,4661.234092,5060.70149,5474.204031,5385.132829,4120
1391,24,24,C,110,17898,24323,44227,82399,7472.964079,7820.049809,6365.56745,4964.478034,0.61,6655.764843,82504.84091,2.99,0.181,0.471,0.517,236.1570515,1.836085237,,128.6198738,87.4431859,,,,,,,,,,,4330.922434,4543.24064,4406.117744,4364.45065,4683
1391,24,24,D,110,15400,16213,22625,38993,8666.614241,8818.821976,7686.859599,6657.335292,0.439,7957.407777,39630.92586,2.34,0.295,0.463,0.504,226.4890178,1.470663194,,154.0046822,71.05398439,,,,,,,,,,,4261.103304,4803.041248,4882.709496,4820.410419,2614
1391,24,24,E,110,17688,21444,54397,73459,10251.11018,9671.963897,6961.948322,6132.956697,0.616,8254.494774,75175.2085,3.4,0.226,0.488,0.514,256.1330576,1.533802498,,166.9922027,74.47768624,,,,,,,,,,,5205.516749,5303.460342,5078.50767,4936.478779,5026
1391,24,24,F,110,23742,33910,66589,134621,8597.514396,7734.348801,6656.254487,5768.506027,0.689,7189.155928,131633.0078,4.34,0.165,0.518,0.535,233.5834249,1.555631579,,150.1534349,75.0287003,,,,,,,,,,,4903.55346,4984.261523,5193.235692,4993.197174,7912
1393,24,24,A,110,25681,33240,42267,74261,7719.52691,7858.891179,8185.285322,9497.782285,0.402,8315.371424,42267.39985,3.41,0.403,0.442,0.508,386.164046,1.28679573,,300.0973946,63.75097165,,,,,,,,,,,6907.94172,7187.485847,7232.67474,8430.568277,6236
1393,24,24,B,110,53442,83102,118140,213183,8091.130605,8151.798411,7975.552835,9262.663907,0.471,8370.28644,118140.4383,7.83,0.331,0.495,0.495,257.4035457,1.492758948,,172.4347699,72.61414303,,,,,,,,,,,7751.835316,7651.133143,7574.975488,7918.673475,15215
1393,24,24,C,110,24474,32124,47825,81677,8445.113781,8760.677211,8711.580463,10000.91533,0.467,8979.571696,47824.67706,3.76,0.393,0.427,0.464,237.1230781,1.362623908,,174.019461,66.31624419,,,,,,,,,,,6754.771804,7683.051501,7904.330108,8986.643308,6040
1393,24,24,D,110,19029,25706,40583,76835,7999.405061,8169.726185,8393.453142,9475.241359,0.547,8509.456437,40582.61585,3.45,0.425,0.437,0.468,240.8765225,1.589145846,,151.5760954,76.69545829,,,,,,,,,,,6491.504088,7398.095628,7605.384638,8269.135989,4548
1393,24,24,E,110,24624,33510,49651,94945,8204.780989,8378.786498,8582.188726,9234.747762,0.521,8600.125994,49650.65075,4.14,0.417,0.456,0.473,219.9400731,1.38983749,,158.2487699,67.26818004,,,,,,,,,,,6982.485551,7786.520975,8292.877062,8600.926267,5717
1393,24,24,F,110,25343,33067,45855,87053,8352.873468,8179.155383,8282.841956,9205.129459,0.484,8505.000067,45855.06128,3.88,0.423,0.44,0.323,301.344635,1.242128915,,242.6033493,61.24178366,,,,,,,,,,,6859.531179,7253.133337,7430.870449,8189.597192,7442
2951,24,24,A,110,17750,46055,71990,288831,7682.823186,7710.629222,6301.147404,7534.297122,0.882,7307.224234,71989.76964,3.04,0.211,0.551,0.58,104.2189954,1.783047182,,58.44993696,72.31725927,,,,,,,,,,,4473.781266,4536.98301,4660.235941,4477.449847,5901
2951,24,24,B,110,16578,35027,63966,191679,7587.23157,7611.460193,6272.208875,7438.531144,0.795,7227.357946,63966.0627,2.38,0.186,0.537,0.554,128.117859,1.845877729,,69.40755444,79.06746094,,,,,,,,,,,4446.305499,4576.965291,4739.914402,4509.410887,4421
2951,24,24,C,110,21757,41612,64059,154684,7377.08252,7202.772064,6228.954195,6988.893071,0.657,6949.425463,64059.23219,2.44,0.19,0.542,0.581,537.215316,1.239662923,,433.35596,61.70955846,,,,,,,,,,,4727.129571,4691.024038,4811.480811,4460.464933,4309
2951,24,24,D,110,32599,52283,88358,186450,6622.635933,7124.3972,6620.290987,7290.025168,0.636,6914.337322,88357.55156,4.77,0.27,0.527,0.562,110.5955563,1.897036014,,58.29913376,76.86863145,,,,,,,,,,,5025.781527,5037.709232,5288.823916,4815.035194,6118
2951,24,24,E,110,39221,61940,67387,147849,6834.835072,7020.297413,6159.530128,6322.250208,0.435,6584.228205,67387.13247,3.2,0.237,0.516,0.543,116.6876966,1.813411747,,64.34705014,75.96396858,,,,,,,,,,,4702.94606,4949.183384,4841.110071,4538.125479,4108
2951,24,24,F,110,31590,59155,82089,140170,6548.209939,7204.382041,6294.029088,6695.372899,0.48,6685.498492,82088.54108,3.77,0.23,0.525,0.552,106.434339,2.016544501,,52.78055554,78.60885835,,,,,,,,,,,4928.573948,4955.076662,5085.183635,4576.96075,4686
1393,30,24,A,110,12010,11630,18272,32324,7584.432763,7662.643633,8390.874042,8714.500913,0.511,8088.112838,90146.92624,4.67,0.259,0.344,0.36,183.8828326,1.68986845,,108.81488,79.00954952,,,,,,,,,,,6402.244045,6895.963922,7222.141399,7280.43306,14306
1393,30,24,B,110,12282,12758,17532,25521,8045.230344,7653.280323,8122.819339,9050.928118,0.347,8218.064531,65984.01078,4.58,0.347,0.326,0.391,89.36022719,1.043501824,,85.63495063,46.95658781,,,,,,,,,,,7256.872519,7459.305534,7586.584329,7952.566663,10063
1393,30,24,C,110,16264,17770,23761,36450,7880.448127,7628.050295,7825.411383,9033.909481,0.359,8091.954822,67542.9422,5.29,0.392,0.377,0.424,88.17644696,0.99381489,,88.72522223,45.0226714,,,,,,,,,,,6921.560883,7037.834435,6966.304465,8080.008716,9844
1393,30,24,D,110,28174,35636,60187,97370,7983.002414,7964.330012,8228.429508,8611.700583,0.503,8196.865629,142024.7217,10.75,0.378,0.412,0.439,103.1214919,1.034880849,,99.64576312,47.79824534,,,,,,,,,,,7421.062807,7667.352742,7774.796763,7540.230561,23002
1393,30,24,E,110,13433,13053,18402,29247,7977.258035,7994.631891,8615.129303,8431.57429,0.403,8254.64838,37525.77376,5.26,0.701,0.326,0.426,113.1020254,0.989078704,,114.3508853,46.52598054,,,,,,,,,,,6440.173511,7521.01499,7827.770075,7508.404592,7604
1393,30,24,F,110,11745,13798,17505,30334,7149.963427,7592.972714,8015.417497,8537.438848,0.394,7823.948122,59268.13209,6.57,0.554,0.357,0.446,102.5944602,0.882148678,,116.3006449,41.57688118,,,,,,,,,,,6363.989133,7447.851455,7955.747635,8291.789945,10346
2951,30,24,A,110,24731,58038,115353,287596,7022.914492,8011.300478,6266.877129,7335.79267,0.805,7159.221192,115352.6275,5.22,0.226,0.506,0.57,146.7268558,2.385716675,,61.50221328,98.48750777,,,,,,,,,,,4148.771145,4332.643342,4875.375519,4335.063152,9800
2951,30,24,B,110,26184,51181,97916,225686,7023.110849,7980.718591,6185.879319,7136.658698,0.711,7081.591864,97915.74831,4.08,0.208,0.504,0.581,109.5156228,2.061736248,,53.11815365,80.58356064,,,,,,,,,,,4560.568025,4696.739012,5003.532534,4406.422128,7655
2951,30,24,C,110,23749,54167,90327,218850,7417.853581,7733.083398,6048.742609,7240.658307,0.717,7110.084474,90327.3948,4.42,0.245,0.496,0.561,113.057547,1.769453912,,63.89403317,73.95833954,,,,,,,,,,,4861.877553,4621.34417,5079.597979,4557.625505,7234
